Iteration,Training_Error
7871,0.00944577
7872,0.00795509
7873,0.00530167
7874,0.00662582
7875,0.00415899
7876,0.00723849
7877,0.00482132
7878,0.00721034
7879,0.00719173
7880,0.00953161
7881,0.00386541
7882,0.00491942
7883,0.00604193
7884,0.00473980
7885,0.01062677
7886,0.00661791
7887,0.00481171
7888,0.00619164
7889,0.00559087
7890,0.00622989
7891,0.00993488
7892,0.00901265
7893,0.00541409
7894,0.01007542
7895,0.00940978
7896,0.00792690
7897,0.00528218
7898,0.00660101
7899,0.00414300
7900,0.00721339
7901,0.00480391
7902,0.00718506
7903,0.00716381
7904,0.00949740
7905,0.00385163
7906,0.00490453
7907,0.00602117
7908,0.00472455
7909,0.01058713
7910,0.00659482
7911,0.00479470
7912,0.00616958
7913,0.00557196
7914,0.00620502
7915,0.00989904
7916,0.00897723
7917,0.00539581
7918,0.01003610
7919,0.00937406
7920,0.00789892
7921,0.00526283
7922,0.00657637
7923,0.00412714
7924,0.00718846
7925,0.00478661
7926,0.00715996
7927,0.00713609
7928,0.00946341
7929,0.00383796
7930,0.00488973
7931,0.00600056
7932,0.00470940
7933,0.01054776
7934,0.00657188
7935,0.00477781
7936,0.00614767
7937,0.00555318
7938,0.00618033
7939,0.00986345
7940,0.00894207
7941,0.00537765
7942,0.00999708
7943,0.00933859
7944,0.00787112
7945,0.00524361
7946,0.00655191
7947,0.00411140
7948,0.00716368
7949,0.00476943
7950,0.00713502
7951,0.00710858
7952,0.00942965
7953,0.00382438
7954,0.00487502
7955,0.00598008
7956,0.00469435
7957,0.01050867
7958,0.00654909
7959,0.00476103
7960,0.00612591
7961,0.00553453
7962,0.00615582
7963,0.00982811
7964,0.00890718
7965,0.00535961
7966,0.00995835
7967,0.00930338
7968,0.00784353
7969,0.00522453
7970,0.00652762
7971,0.00409577
7972,0.00713908
7973,0.00475237
7974,0.00711025
7975,0.00708127
7976,0.00939611
7977,0.00381090
7978,0.00486040
7979,0.00595973
7980,0.00467940
7981,0.01046985
7982,0.00652645
7983,0.00474436
7984,0.00610430
7985,0.00551600
7986,0.00613149
7987,0.00979302
7988,0.00887254
7989,0.00534169
7990,0.00991991
7991,0.00926843
7992,0.00781612
7993,0.00520557
7994,0.00650350
7995,0.00408025
7996,0.00711463
7997,0.00473543
7998,0.00708564
7999,0.00705416
8000,0.00936278
8001,0.00379751
8002,0.00484587
8003,0.00593952
8004,0.00466454
8005,0.01043129
8006,0.00650396
8007,0.00472781
8008,0.00608284
8009,0.00549759
8010,0.00610733
8011,0.00975816
8012,0.00883815
8013,0.00532388
8014,0.00988175
8015,0.00923373
8016,0.00778891
8017,0.00518675
8018,0.00647954
8019,0.00406486
8020,0.00709034
8021,0.00471860
8022,0.00706119
8023,0.00702724
8024,0.00932967
8025,0.00378421
8026,0.00483143
8027,0.00591944
8028,0.00464978
8029,0.01039300
8030,0.00648161
8031,0.00471137
8032,0.00606153
8033,0.00547931
8034,0.00608333
8035,0.00972356
8036,0.00880401
8037,0.00530619
8038,0.00984387
8039,0.00919928
8040,0.00776188
8041,0.00516805
8042,0.00645576
8043,0.00404957
8044,0.00706622
8045,0.00470188
8046,0.00703691
8047,0.00700052
8048,0.00929677
8049,0.00377101
8050,0.00481707
8051,0.00589950
8052,0.00463511
8053,0.01035497
8054,0.00645941
8055,0.00469505
8056,0.00604037
8057,0.00546114
8058,0.00605951
8059,0.00968919
8060,0.00877012
8061,0.00528861
8062,0.00980627
8063,0.00916507
8064,0.00773504
8065,0.00514948
8066,0.00643213
8067,0.00403440
8068,0.00704225
8069,0.00468527
8070,0.00701278
8071,0.00697399
8072,0.00926408
8073,0.00375790
8074,0.00480281
8075,0.00587968
8076,0.00462053
8077,0.01031720
8078,0.00643734
8079,0.00467883
8080,0.00601935
8081,0.00544310
8082,0.00603586
8083,0.00965505
8084,0.00873648
8085,0.00527115
8086,0.00976894
8087,0.00913111
8088,0.00770838
8089,0.00513104
8090,0.00640866
8091,0.00401934
8092,0.00701843
8093,0.00466878
8094,0.00698881
8095,0.00694764
8096,0.00923160
8097,0.00374487
8098,0.00478863
8099,0.00585999
8100,0.00460605
8101,0.01027969
8102,0.00641542
8103,0.00466272
8104,0.00599847
8105,0.00542517
8106,0.00601237
8107,0.00962115
8108,0.00870308
8109,0.00525379
8110,0.00973189
8111,0.00909739
8112,0.00768191
8113,0.00511272
8114,0.00638536
8115,0.00400438
8116,0.00699477
8117,0.00465240
8118,0.00696500
8119,0.00692149
8120,0.00919933
8121,0.00373194
8122,0.00477454
8123,0.00584044
8124,0.00459165
8125,0.01024243
8126,0.00639364
8127,0.00464672
8128,0.00597773
8129,0.00540736
8130,0.00598905
8131,0.00958748
8132,0.00866992
8133,0.00523655
8134,0.00969510
8135,0.00906391
8136,0.00765561
8137,0.00509453
8138,0.00636222
8139,0.00398954
8140,0.00697126
8141,0.00463612
8142,0.00694134
8143,0.00689553
8144,0.00916727
8145,0.00371910
8146,0.00476053
8147,0.00582100
8148,0.00457735
8149,0.01020543
8150,0.00637200
8151,0.00463082
8152,0.00595713
8153,0.00538966
8154,0.00596589
8155,0.00955405
8156,0.00863700
8157,0.00521942
8158,0.00965858
8159,0.00903067
8160,0.00762950
8161,0.00507646
8162,0.00633923
8163,0.00397480
8164,0.00694790
8165,0.00461996
8166,0.00691784
8167,0.00686975
8168,0.00913541
8169,0.00370635
8170,0.00474661
8171,0.00580170
8172,0.00456313
8173,0.01016867
8174,0.00635049
8175,0.00461503
8176,0.00593668
8177,0.00537208
8178,0.00594290
8179,0.00952083
8180,0.00860432
8181,0.00520240
8182,0.00962232
8183,0.00899766
8184,0.00760356
8185,0.00505851
8186,0.00631640
8187,0.00396017
8188,0.00692470
8189,0.00460390
8190,0.00689449
8191,0.00684415
8192,0.00910374
8193,0.00369368
8194,0.00473277
8195,0.00578251
8196,0.00454900
8197,0.01013216
8198,0.00632912
8199,0.00459935
8200,0.00591635
8201,0.00535462
8202,0.00592006
8203,0.00948785
8204,0.00857187
8205,0.00518548
8206,0.00958633
8207,0.00896488
8208,0.00757779
8209,0.00504068
8210,0.00629372
8211,0.00394565
8212,0.00690164
8213,0.00458795
8214,0.00687128
8215,0.00681873
8216,0.00907228
8217,0.00368109
8218,0.00471901
8219,0.00576346
8220,0.00453496
8221,0.01009590
8222,0.00630788
8223,0.00458377
8224,0.00589617
8225,0.00533726
8226,0.00589738
8227,0.00945508
8228,0.00853964
8229,0.00516867
8230,0.00955059
8231,0.00893233
8232,0.00755220
8233,0.00502297
8234,0.00627119
8235,0.00393122
8236,0.00687873
8237,0.00457210
8238,0.00684823
8239,0.00679349
8240,0.00904102
8241,0.00366860
8242,0.00470534
8243,0.00574452
8244,0.00452101
8245,0.01005987
8246,0.00628678
8247,0.00456829
8248,0.00587612
8249,0.00532002
8250,0.00587486
8251,0.00942254
8252,0.00850765
8253,0.00515197
8254,0.00951510
8255,0.00890001
8256,0.00752678
8257,0.00500538
8258,0.00624882
8259,0.00391690
8260,0.00685596
8261,0.00455635
8262,0.00682533
8263,0.00676843
8264,0.00900995
8265,0.00365619
8266,0.00469174
8267,0.00572570
8268,0.00450714
8269,0.01002409
8270,0.00626581
8271,0.00455291
8272,0.00585620
8273,0.00530289
8274,0.00585249
8275,0.00939021
8276,0.00847588
8277,0.00513537
8278,0.00947987
8279,0.00886791
8280,0.00750153
8281,0.00498790
8282,0.00622659
8283,0.00390269
8284,0.00683334
8285,0.00454071
8286,0.00680257
8287,0.00674354
8288,0.00897908
8289,0.00364386
8290,0.00467823
8291,0.00570700
8292,0.00449336
8293,0.00998855
8294,0.00624497
8295,0.00453763
8296,0.00583642
8297,0.00528587
8298,0.00583028
8299,0.00935810
8300,0.00844434
8301,0.00511887
8302,0.00944489
8303,0.00883604
8304,0.00747645
8305,0.00497054
8306,0.00620451
8307,0.00388857
8308,0.00681085
8309,0.00452517
8310,0.00677995
8311,0.00671882
8312,0.00894839
8313,0.00363161
8314,0.00466480
8315,0.00568843
8316,0.00447966
8317,0.00995324
8318,0.00622426
8319,0.00452245
8320,0.00581676
8321,0.00526895
8322,0.00580822
8323,0.00932620
8324,0.00841302
8325,0.00510248
8326,0.00941015
8327,0.00880438
8328,0.00745153
8329,0.00495329
8330,0.00618258
8331,0.00387455
8332,0.00678852
8333,0.00450973
8334,0.00675748
8335,0.00669428
8336,0.00891790
8337,0.00361945
8338,0.00465144
8339,0.00566996
8340,0.00446604
8341,0.00991816
8342,0.00620368
8343,0.00450737
8344,0.00579724
8345,0.00525214
8346,0.00578631
8347,0.00929452
8348,0.00838191
8349,0.00508619
8350,0.00937566
8351,0.00877295
8352,0.00742678
8353,0.00493616
8354,0.00616079
8355,0.00386063
8356,0.00676632
8357,0.00449439
8358,0.00673515
8359,0.00666991
8360,0.00888760
8361,0.00360736
8362,0.00463817
8363,0.00565162
8364,0.00445251
8365,0.00988331
8366,0.00618323
8367,0.00449239
8368,0.00577784
8369,0.00523544
8370,0.00576455
8371,0.00926304
8372,0.00835102
8373,0.00507000
8374,0.00934141
8375,0.00874172
8376,0.00740219
8377,0.00491914
8378,0.00613915
8379,0.00384681
8380,0.00674426
8381,0.00447915
8382,0.00671296
8383,0.00664570
8384,0.00885748
8385,0.00359536
8386,0.00462497
8387,0.00563339
8388,0.00443906
8389,0.00984869
8390,0.00616290
8391,0.00447751
8392,0.00575857
8393,0.00521885
8394,0.00574293
8395,0.00923177
8396,0.00832035
8397,0.00505391
8398,0.00930740
8399,0.00871071
8400,0.00737776
